"relevance","doc_type_ai","doc_type_pages","page_count","doi","plant_host","fungal_taxon","tissue","presence_absence","primary_guild","interaction_notes","biome","country","data_source","source_file","relevance_raw","doc_type_ai_raw","doc_type_ai_clean","presence_absence_clean","doi_clean","page_count_clean","paper_id","interaction_id","fungal_taxon_raw","fungal_taxon_resolved","fungal_taxon_status","fungal_taxon_resolution_method","fungal_taxon_confidence","fungal_taxon_accepted_ids","fungal_taxon_kingdom","fungal_taxon_phylum","fungal_taxon_class","plant_host_raw","plant_host_resolved","plant_host_status","plant_host_resolution_method","plant_host_confidence","plant_host_accepted_ids","plant_host_kingdom","plant_host_phylum","plant_host_class" 
"Relevant","abstract","abstract","0","10.3390/plants13182618","polygonum cuspidatum","schizothyrium","root","present","endophyte","isolated from various tissues of japanese knotweed growing in the russian far east using next-generation sequencing (ngs) and a cultivation-based method.","NA","united states","abstract-csv","doi_10.3390_plants13182618","Relevant","Abstract","Abstract","Uncertain","10.3390/plants13182618","0","doi:10.3390/plants13182618","int_ae9be0bb157c009c","schizothyrium","schizothyrium","Resolved","genus_exact","0.70","2579462","Fungi","ascomycota","dothideomycetes","polygonum cuspidatum","persicaria acuminata","Resolved","synonym_map","0.95","8213795","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.3390/plants13182618","polygonum cuspidatum","alternaria","root","present","endophyte","isolated from various tissues of japanese knotweed growing in the russian far east using next-generation sequencing (ngs) and a cultivation-based method.","NA","united states","abstract-csv","doi_10.3390_plants13182618","Relevant","Abstract","Abstract","Uncertain","10.3390/plants13182618","0","doi:10.3390/plants13182618","int_c9fddcaaad6d64fc","alternaria","alternaria","Resolved","genus_exact","0.70","7388975","Fungi","ascomycota","dothideomycetes","polygonum cuspidatum","persicaria acuminata","Resolved","synonym_map","0.95","8213795","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.3390/plants13182618","polygonum cuspidatum","parastagonospora","root","present","endophyte","isolated from various tissues of japanese knotweed growing in the russian far east using next-generation sequencing (ngs) and a cultivation-based method.","NA","united states","abstract-csv","doi_10.3390_plants13182618","Relevant","Abstract","Abstract","Uncertain","10.3390/plants13182618","0","doi:10.3390/plants13182618","int_1b501919fcfc2206","parastagonospora","parastagonospora","Resolved","genus_exact","0.70","7358060","Fungi","ascomycota","dothideomycetes","polygonum cuspidatum","persicaria acuminata","Resolved","synonym_map","0.95","8213795","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.3390/plants13182618","polygonum cuspidatum","vishniacozyma","root","present","endophyte","isolated from various tissues of japanese knotweed growing in the russian far east using next-generation sequencing (ngs) and a cultivation-based method.","NA","united states","abstract-csv","doi_10.3390_plants13182618","Relevant","Abstract","Abstract","Uncertain","10.3390/plants13182618","0","doi:10.3390/plants13182618","int_98a981e3552cb069","vishniacozyma","vishniacozyma","Resolved","genus_exact","0.70","9777603","Fungi","basidiomycota","tremellomycetes","polygonum cuspidatum","persicaria acuminata","Resolved","synonym_map","0.95","8213795","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.3390/plants13182618","polygonum cuspidatum","cladosporium","root","present","endophyte","isolated from various tissues of japanese knotweed growing in the russian far east using next-generation sequencing (ngs) and a cultivation-based method.","NA","united states","abstract-csv","doi_10.3390_plants13182618","Relevant","Abstract","Abstract","Uncertain","10.3390/plants13182618","0","doi:10.3390/plants13182618","int_73219c5d9e7546a1","cladosporium","cladosporium","Resolved","genus_exact","0.70","2518208","Fungi","ascomycota","dothideomycetes","polygonum cuspidatum","persicaria acuminata","Resolved","synonym_map","0.95","8213795","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.1007/s10531-010-9940-8","pyrola media","[basidiomycota (various species)]","root","present","mycorrhiza","molecular identification from roots in a scots pine forest.","forest","scotland","abstract-csv","doi_10.1007_s10531-010-9940-8","Relevant","Abstract","Abstract","Uncertain","10.1007/s10531-010-9940-8","0","doi:10.1007/s10531-010-9940-8","int_cac84a3b7ead3ba4","[basidiomycota (various species)]","","Unresolved","empty","0.00","","","NA","NA","pyrola media","pyrola media","Resolved","exact_accepted","1.00","2888292","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.3390/f12101323","pinus sylvestris","dothistroma septosporum","leaf","present","pathogen","investigated in seed trees from southern poland, not detected in molecular surveying of 72 seed trees","forest","poland","abstract-csv","doi_10.3390_f12101323","Relevant","Abstract","Abstract","Uncertain","10.3390/f12101323","0","doi:10.3390/f12101323","int_fedb4039e8a5101b","dothistroma septosporum","dothistroma septosporum","Resolved","exact_accepted","1.00","2621905","Fungi","ascomycota","dothideomycetes","pinus sylvestris","pinus sylvestris","Resolved","exact_accepted","1.00","5285637","Plantae","tracheophyta","pinopsida"
"Relevant","abstract","abstract","0","10.1016/j.fgb.2003.08.004","not mentioned","epichloe festucae","NA","present","mutualist","fungus is a mutualistic endophyte of grasses","NA","NA","abstract-csv","doi_10.1016_j.fgb.2003.08.004","Relevant","Abstract","Abstract","Uncertain","10.1016/j.fgb.2003.08.004","0","doi:10.1016/j.fgb.2003.08.004","int_b5ec3145a6880c20","epichloe festucae","epichloe festucae","Resolved","exact_accepted","1.00","4909561","Fungi","ascomycota","sordariomycetes","not mentioned","","Unresolved","none","0.00","","","NA","NA"
"Relevant","abstract","abstract","0","10.3852/mycologia.97.6.1287","agropyron ciliare var. minus","epichloe typhina (based on typical choke symptoms and stromata characteristics)","young inflorescences","present","endophyte","typical choke symptoms by epichloe typhina, stromata enclosed and sterilized young inflorescences.","NA","japan","abstract-csv","doi_10.3852_mycologia.97.6.1287","Relevant","Abstract","Abstract","Uncertain","10.3852/mycologia.97.6.1287","0","doi:10.3852/mycologia.97.6.1287","int_a0097e40a82d127c","epichloe typhina (based on typical choke symptoms and stromata characteristics)","epichloe typhina","Partially_Resolved","exact_accepted; no_match","0.50","10814921","Fungi","ascomycota","sordariomycetes","agropyron ciliare var. minus","elymus ciliaris","Resolved","synonym_map","0.95","5290253","Plantae","tracheophyta","liliopsida"
"Relevant","abstract","abstract","0","10.1007/s13199-021-00748-6","poa labillardierei","arbuscular mycorrhizal fungi (amf)","root","present","mycorrhiza","colonisation dynamics were investigated in a field experiment and a manipulative greenhouse experiment. amf colonisation was lowest in plants from high nutrient treatments.","grassland","united states","abstract-csv","doi_10.1007_s13199-021-00748-6","Relevant","Abstract","Abstract","Uncertain","10.1007/s13199-021-00748-6","0","doi:10.1007/s13199-021-00748-6","int_f1100e148ca972f9","arbuscular mycorrhizal fungi (amf)","","Unresolved","descriptor_non_taxon","0.00","","","NA","NA","poa labillardierei","poa labillardierei","Resolved","exact_accepted","1.00","4119391","Plantae","tracheophyta","liliopsida"
"Relevant","abstract","abstract","0","10.1016/j.jbiotec.2017.06.410","aster tataricus","cyanodermella asteris","NA","present","endophyte","recently isolated from the plant host","NA","china","abstract-csv","doi_10.1016_j.jbiotec.2017.06.410","Relevant","Abstract","Abstract","Uncertain","10.1016/j.jbiotec.2017.06.410","0","doi:10.1016/j.jbiotec.2017.06.410","int_b28d4d22845b5ff3","cyanodermella asteris","cyanodermella asteris","Resolved","exact_accepted","1.00","10830492","Fungi","ascomycota","lecanoromycetes","aster tataricus","aster tataricus","Resolved","exact_accepted","1.00","7751501","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.1111/mec.15892","tall fescue (lolium arundinaceum)","necrotrophic fungus (not specified at species level)","leaf","present","necrotrophic","associated with necrotic tissue in leaves","NA","NA","abstract-csv","doi_10.1111_mec.15892","Relevant","Abstract","Abstract","Uncertain","10.1111/mec.15892","0","doi:10.1111/mec.15892","int_f6fd6919fbc79da2","necrotrophic fungus (not specified at species level)","","Unresolved","no_match","0.00","","","NA","NA","tall fescue (lolium arundinaceum)","","Unresolved","no_match","0.00","","","NA","NA"
"Relevant","abstract","abstract","0","10.1016/j.funeco.2023.101249","tree species","foliar fungal endophytes (unspecified)","leaf","present","endophyte","isolated from tree foliage across a deterministic woody successional gradient","forest","NA","abstract-csv","doi_10.1016_j.funeco.2023.101249","Relevant","Abstract","Abstract","Uncertain","10.1016/j.funeco.2023.101249","0","doi:10.1016/j.funeco.2023.101249","int_80bda4a1e986fcaf","foliar fungal endophytes (unspecified)","","Unresolved","no_match","0.00","","","NA","NA","tree species","","Unresolved","no_match","0.00","","","NA","NA"
"Relevant","abstract","abstract","0","10.1002/ps.7657","solanum lycopersicum (tomato)","['metarhizium flavoviride'","root","present","endophyte","isolated from tomato plants and used in biopesticide application against phthorimaea absoluta. successful colonization observed through root dipping, seed coating, and foliage spraying.","agriculture","NA","abstract-csv","doi_10.1002_ps.7657","Relevant","Abstract","Abstract","Uncertain","10.1002/ps.7657","0","doi:10.1002/ps.7657","int_d2e7debe0e195347","['metarhizium flavoviride'","metarhizium flavoviride","Resolved","exact_accepted","1.00","2562640","Fungi","ascomycota","sordariomycetes","solanum lycopersicum (tomato)","solanum lycopersicum","Resolved","exact_accepted","1.00","2930137","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.1002/ps.7657","solanum lycopersicum (tomato)","'metarhizium anisopliae'","root","present","endophyte","isolated from tomato plants and used in biopesticide application against phthorimaea absoluta. successful colonization observed through root dipping, seed coating, and foliage spraying.","agriculture","NA","abstract-csv","doi_10.1002_ps.7657","Relevant","Abstract","Abstract","Uncertain","10.1002/ps.7657","0","doi:10.1002/ps.7657","int_444308d341046cdd","'metarhizium anisopliae'","metarhizium anisopliae","Resolved","exact_accepted","1.00","2562645","Fungi","ascomycota","sordariomycetes","solanum lycopersicum (tomato)","solanum lycopersicum","Resolved","exact_accepted","1.00","2930137","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.1002/ps.7657","solanum lycopersicum (tomato)","'metarhizium rileyi'","root","present","endophyte","isolated from tomato plants and used in biopesticide application against phthorimaea absoluta. successful colonization observed through root dipping, seed coating, and foliage spraying.","agriculture","NA","abstract-csv","doi_10.1002_ps.7657","Relevant","Abstract","Abstract","Uncertain","10.1002/ps.7657","0","doi:10.1002/ps.7657","int_d10a334aa0041a08","'metarhizium rileyi'","metarhizium rileyi","Resolved","exact_accepted","1.00","8264943","Fungi","ascomycota","sordariomycetes","solanum lycopersicum (tomato)","solanum lycopersicum","Resolved","exact_accepted","1.00","2930137","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.1002/ps.7657","solanum lycopersicum (tomato)","'cordyceps fumosorosea'","root","present","endophyte","isolated from tomato plants and used in biopesticide application against phthorimaea absoluta. successful colonization observed through root dipping, seed coating, and foliage spraying.","agriculture","NA","abstract-csv","doi_10.1002_ps.7657","Relevant","Abstract","Abstract","Uncertain","10.1002/ps.7657","0","doi:10.1002/ps.7657","int_e713d929033781fa","'cordyceps fumosorosea'","cordyceps fumosorosea","Resolved","exact_accepted","1.00","10323406","Fungi","ascomycota","sordariomycetes","solanum lycopersicum (tomato)","solanum lycopersicum","Resolved","exact_accepted","1.00","2930137","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.1002/ps.7657","solanum lycopersicum (tomato)","'beauveria bassiana']","root","present","endophyte","isolated from tomato plants and used in biopesticide application against phthorimaea absoluta. successful colonization observed through root dipping, seed coating, and foliage spraying.","agriculture","NA","abstract-csv","doi_10.1002_ps.7657","Relevant","Abstract","Abstract","Uncertain","10.1002/ps.7657","0","doi:10.1002/ps.7657","int_449adef57fe56c2e","'beauveria bassiana']","beauveria bassiana","Resolved","exact_accepted","1.00","2560612","Fungi","ascomycota","sordariomycetes","solanum lycopersicum (tomato)","solanum lycopersicum","Resolved","exact_accepted","1.00","2930137","Plantae","tracheophyta","magnoliopsida"
"Relevant","full-text","full-text","11","10.1038/s41598-021-87105-1","pinus tabulaeformis","phoma spp.","root","present","endophyte","improves drought tolerance in pinus tabulaeformis seedlings","desert","china","full-text","doi_10.1038_s41598-021-87105-1","Relevant","Full-Text","Full-Text","Uncertain","10.1038/s41598-021-87105-1","11","doi:10.1038/s41598-021-87105-1","int_b800d56d3ffcf54a","phoma spp.","phoma","Resolved","genus_exact","0.70","2513988","Fungi","ascomycota","dothideomycetes","pinus tabulaeformis","","Unresolved","no_match","0.00","","","NA","NA"
"Relevant","full-text","full-text","14","10.1038/s41598-021-83153-9","asclepias speciosa","arbuscular mycorrhizal (am) fungi","root","present","mycorrhiza","isolated from root tissue","NA","united states","full-text","doi_10.1038_s41598-021-83153-9","Relevant","Full-Text","Full-Text","Uncertain","10.1038/s41598-021-83153-9","14","doi:10.1038/s41598-021-83153-9","int_ea5f4d95f8b82404","arbuscular mycorrhizal (am) fungi","","Unresolved","descriptor_non_taxon","0.00","","","NA","NA","asclepias speciosa","asclepias speciosa","Resolved","exact_accepted","1.00","3170260","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.1111/ele.14438","lolium perenne l.","epichloe spp.","NA","present","endophyte","participants in a 14-year symbiont-removal experiment.","grassland","NA","abstract-csv","doi_10.1111_ele.14438","Relevant","Abstract","Abstract","Uncertain","10.1111/ele.14438","0","doi:10.1111/ele.14438","int_cf8b8ed77ee452e5","epichloe spp.","epichloe","Resolved","genus_exact","0.70","7903719","Fungi","ascomycota","sordariomycetes","lolium perenne l.","lolium perenne","Resolved","exact_accepted","1.00","10327026","Plantae","tracheophyta","liliopsida"
"Relevant","abstract","abstract","0","10.3390/jof11070510","solanum lycopersicum","acrocalymma sp.","root","present","mutualist","isolated from gramineous plant roots","NA","NA","abstract-csv","doi_10.3390_jof11070510","Relevant","Abstract","Abstract","Uncertain","10.3390/jof11070510","0","doi:10.3390/jof11070510","int_6fba004fe144186f","acrocalymma sp.","acrocalymma","Resolved","genus_exact","0.70","2615649","Fungi","ascomycota","dothideomycetes","solanum lycopersicum","solanum lycopersicum","Resolved","exact_accepted","1.00","2930137","Plantae","tracheophyta","magnoliopsida"
"Relevant","abstract","abstract","0","10.1080/17550874.2018.1540020","ornithopus compressus","56 operational taxonomic units (otus) found in the text","leaf","present","endophyte","isolated from healthy plants collected from 10 sites in extremadura, spain","desert","spain","abstract-csv","doi_10.1080_17550874.2018.1540020","Relevant","Abstract","Abstract","Uncertain","10.1080/17550874.2018.1540020","0","doi:10.1080/17550874.2018.1540020","int_10e3343a61bfb5bf","56 operational taxonomic units (otus) found in the text","","Unresolved","no_match","0.00","","","NA","NA","ornithopus compressus","ornithopus compressus","Resolved","exact_accepted","1.00","5358265","Plantae","tracheophyta","magnoliopsida"
