id,countries_detected,global_north_countries,global_south_countries,continents_detected,regions_detected,has_coordinates,geographic_summary
17816,NA,NA,NA,NA,NA,FALSE,NA
17819,US; China,US,China,NA,NA,TRUE,US; China
17821,China,NA,China,NA,NA,FALSE,China
17822,NA,NA,NA,NA,marine,FALSE,marine
17827,NA,NA,NA,NA,NA,FALSE,NA
17828,NA,NA,NA,NA,NA,FALSE,NA
17830,NA,NA,NA,NA,NA,TRUE,NA
17831,NA,NA,NA,NA,NA,FALSE,NA
17832,NA,NA,NA,NA,NA,TRUE,NA
17834,NA,NA,NA,NA,NA,FALSE,NA
17835,NA,NA,NA,NA,NA,FALSE,NA
17836,NA,NA,NA,NA,NA,FALSE,NA
17837,NA,NA,NA,NA,NA,FALSE,NA
17838,NA,NA,NA,NA,NA,FALSE,NA
17840,NA,NA,NA,NA,NA,TRUE,NA
17841,NA,NA,NA,NA,NA,FALSE,NA
17842,NA,NA,NA,NA,NA,FALSE,NA
17843,Ireland,Ireland,NA,NA,NA,FALSE,Ireland
17844,Egypt,NA,Egypt,NA,NA,TRUE,Egypt
17845,NA,NA,NA,NA,NA,FALSE,NA
17847,NA,NA,NA,NA,NA,FALSE,NA
17849,NA,NA,NA,NA,NA,FALSE,NA
17850,NA,NA,NA,NA,NA,FALSE,NA
17854,NA,NA,NA,NA,NA,FALSE,NA
17855,NA,NA,NA,NA,NA,TRUE,NA
17858,NA,NA,NA,NA,NA,FALSE,NA
17859,NA,NA,NA,NA,NA,FALSE,NA
17860,NA,NA,NA,NA,NA,FALSE,NA
17865,South Korea,South Korea,NA,NA,NA,FALSE,South Korea
17866,NA,NA,NA,NA,NA,TRUE,NA
17868,NA,NA,NA,europe,boreal,FALSE,europe; boreal
17871,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,europe,central europe; mediterranean,FALSE,Spain; Italy; Greece; Turkey; France; europe; central europe; mediterranean
17876,NA,NA,NA,NA,southeast,FALSE,southeast
17877,NA,NA,NA,NA,NA,FALSE,NA
17878,NA,NA,NA,NA,NA,TRUE,NA
17879,NA,NA,NA,NA,NA,FALSE,NA
17882,NA,NA,NA,NA,mangrove,TRUE,mangrove
17883,NA,NA,NA,NA,NA,FALSE,NA
17884,NA,NA,NA,NA,NA,FALSE,NA
17887,Iran,NA,Iran,NA,NA,FALSE,Iran
17888,NA,NA,NA,NA,NA,FALSE,NA
17889,NA,NA,NA,NA,NA,FALSE,NA
17890,NA,NA,NA,NA,NA,FALSE,NA
17892,NA,NA,NA,NA,NA,TRUE,NA
17893,NA,NA,NA,NA,NA,FALSE,NA
17894,NA,NA,NA,NA,NA,FALSE,NA
17896,Singapore,Singapore,NA,NA,NA,FALSE,Singapore
17897,NA,NA,NA,NA,NA,FALSE,NA
17898,NA,NA,NA,NA,NA,FALSE,NA
17899,India,NA,India,NA,agroecosystem,FALSE,India; agroecosystem
17900,NA,NA,NA,NA,NA,FALSE,NA
17901,NA,NA,NA,NA,alpine,FALSE,alpine
17902,NA,NA,NA,NA,NA,FALSE,NA
17903,China,NA,China,NA,NA,FALSE,China
17904,NA,NA,NA,NA,NA,FALSE,NA
17905,NA,NA,NA,NA,amazonia,FALSE,amazonia
17906,United States,United States,NA,NA,NA,FALSE,United States
17907,NA,NA,NA,NA,NA,FALSE,NA
17908,NA,NA,NA,NA,NA,FALSE,NA
17909,NA,NA,NA,NA,NA,FALSE,NA
17910,NA,NA,NA,NA,NA,FALSE,NA
17911,NA,NA,NA,NA,NA,FALSE,NA
17912,NA,NA,NA,NA,NA,FALSE,NA
17913,NA,NA,NA,NA,NA,TRUE,NA
17914,NA,NA,NA,NA,NA,FALSE,NA
17915,NA,NA,NA,NA,NA,FALSE,NA
17917,NA,NA,NA,NA,NA,TRUE,NA
17918,NA,NA,NA,NA,NA,FALSE,NA
17919,NA,NA,NA,NA,NA,FALSE,NA
17920,Canada,Canada,NA,NA,NA,FALSE,Canada
17921,NA,NA,NA,NA,NA,FALSE,NA
17922,NA,NA,NA,NA,NA,FALSE,NA
17923,NA,NA,NA,NA,NA,FALSE,NA
17924,NA,NA,NA,NA,NA,FALSE,NA
17925,China,NA,China,NA,NA,TRUE,China
17926,NA,NA,NA,africa,southern africa,FALSE,africa; southern africa
17927,NA,NA,NA,NA,NA,FALSE,NA
17928,NA,NA,NA,NA,NA,FALSE,NA
17929,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,mediterranean,FALSE,Spain; Italy; Greece; Turkey; France; mediterranean
17930,NA,NA,NA,NA,NA,FALSE,NA
17931,China,NA,China,NA,NA,FALSE,China
17932,NA,NA,NA,NA,NA,FALSE,NA
17933,US,US,NA,NA,plantation,FALSE,US; plantation
17934,NA,NA,NA,NA,NA,FALSE,NA
17936,NA,NA,NA,NA,NA,FALSE,NA
17937,United States,United States,NA,NA,NA,FALSE,United States
17938,NA,NA,NA,NA,NA,FALSE,NA
17939,Spain,Spain,NA,NA,NA,FALSE,Spain
17940,Mexico,NA,Mexico,NA,valley,FALSE,Mexico; valley
17941,NA,NA,NA,NA,NA,FALSE,NA
17942,NA,NA,NA,NA,aquatic,FALSE,aquatic
17943,NA,NA,NA,NA,NA,TRUE,NA
17944,NA,NA,NA,NA,NA,TRUE,NA
17945,NA,NA,NA,NA,NA,FALSE,NA
17946,NA,NA,NA,NA,NA,FALSE,NA
17947,NA,NA,NA,NA,NA,FALSE,NA
17948,NA,NA,NA,NA,delta,FALSE,delta
17949,NA,NA,NA,NA,plain,FALSE,plain
17950,South Korea,South Korea,NA,NA,NA,FALSE,South Korea
17951,South Korea,South Korea,NA,NA,NA,TRUE,South Korea
17952,NA,NA,NA,NA,NA,TRUE,NA
17953,NA,NA,NA,NA,NA,FALSE,NA
17954,NA,NA,NA,NA,NA,FALSE,NA
17955,NA,NA,NA,NA,desert,FALSE,desert
17956,NA,NA,NA,NA,NA,FALSE,NA
17957,NA,NA,NA,NA,arid,FALSE,arid
17958,NA,NA,NA,NA,mangrove,TRUE,mangrove
17959,NA,NA,NA,NA,NA,FALSE,NA
17960,Algeria,NA,Algeria,NA,arid,FALSE,Algeria; arid
17961,NA,NA,NA,NA,central america,FALSE,central america
17962,NA,NA,NA,NA,semi-arid,FALSE,semi-arid
17963,India,NA,India,NA,coastal; sand dune,FALSE,India; coastal; sand dune
17964,Spain,Spain,NA,NA,NA,FALSE,Spain
17965,NA,NA,NA,NA,NA,FALSE,NA
17966,NA,NA,NA,NA,NA,FALSE,NA
17967,NA,NA,NA,NA,NA,TRUE,NA
17968,NA,NA,NA,NA,NA,TRUE,NA
17970,NA,NA,NA,NA,NA,FALSE,NA
17971,NA,NA,NA,NA,NA,TRUE,NA
17972,NA,NA,NA,NA,NA,FALSE,NA
17973,NA,NA,NA,NA,NA,FALSE,NA
17974,NA,NA,NA,NA,NA,FALSE,NA
17975,NA,NA,NA,NA,NA,FALSE,NA
17976,NA,NA,NA,NA,NA,FALSE,NA
17977,NA,NA,NA,NA,NA,TRUE,NA
17978,NA,NA,NA,NA,NA,FALSE,NA
17979,NA,NA,NA,NA,NA,FALSE,NA
17980,NA,NA,NA,NA,NA,FALSE,NA
17981,NA,NA,NA,NA,pond; aquatic,TRUE,pond; aquatic
17983,NA,NA,NA,NA,NA,FALSE,NA
17984,NA,NA,NA,NA,NA,FALSE,NA
17985,NA,NA,NA,NA,NA,TRUE,NA
17986,Malaysia,NA,Malaysia,NA,mangrove,TRUE,Malaysia; mangrove
17987,NA,NA,NA,NA,NA,FALSE,NA
17988,NA,NA,NA,NA,NA,FALSE,NA
17989,NA,NA,NA,NA,NA,FALSE,NA
17990,China,NA,China,NA,mangrove,TRUE,China; mangrove
17991,NA,NA,NA,NA,NA,FALSE,NA
17993,NA,NA,NA,NA,NA,FALSE,NA
17994,NA,NA,NA,NA,NA,FALSE,NA
17995,Pakistan,NA,Pakistan,NA,NA,FALSE,Pakistan
17996,NA,NA,NA,NA,NA,FALSE,NA
17997,NA,NA,NA,NA,NA,FALSE,NA
17998,Thailand,NA,Thailand,NA,NA,FALSE,Thailand
17999,NA,NA,NA,NA,NA,FALSE,NA
18000,NA,NA,NA,NA,NA,FALSE,NA
18001,France; Italy; Spain; Portugal; Greece; Turkey,France; Italy; Spain; Portugal; Greece,Turkey,europe,mediterranean; coastal; basin,FALSE,France; Italy; Spain; Portugal; Greece; Turkey; europe; mediterranean; coastal; basin
18002,NA,NA,NA,NA,NA,FALSE,NA
18003,India,NA,India,NA,plantation; northeast,TRUE,India; plantation; northeast
18004,China,NA,China,NA,NA,FALSE,China
18005,NA,NA,NA,NA,NA,TRUE,NA
18006,NA,NA,NA,NA,NA,FALSE,NA
18007,China,NA,China,NA,NA,FALSE,China
18008,NA,NA,NA,NA,NA,FALSE,NA
18009,NA,NA,NA,NA,tropical; intertidal; mangrove,FALSE,tropical; intertidal; mangrove
18010,NA,NA,NA,NA,NA,FALSE,NA
18011,NA,NA,NA,NA,NA,FALSE,NA
18012,China,NA,China,NA,marine,FALSE,China; marine
18013,US,US,NA,NA,strand,FALSE,US; strand
18014,NA,NA,NA,NA,pasture,FALSE,pasture
18015,China,NA,China,NA,upland,FALSE,China; upland
18016,NA,NA,NA,NA,NA,FALSE,NA
18017,United States,United States,NA,NA,pasture,TRUE,United States; pasture
18018,NA,NA,NA,NA,NA,FALSE,NA
18019,NA,NA,NA,NA,NA,FALSE,NA
18020,NA,NA,NA,NA,NA,FALSE,NA
18021,NA,NA,NA,NA,NA,FALSE,NA
18022,NA,NA,NA,NA,NA,FALSE,NA
18023,China,NA,China,NA,NA,FALSE,China
18024,NA,NA,NA,NA,NA,FALSE,NA
18025,NA,NA,NA,NA,NA,FALSE,NA
18026,NA,NA,NA,NA,NA,FALSE,NA
18027,NA,NA,NA,NA,NA,FALSE,NA
18028,NA,NA,NA,NA,NA,FALSE,NA
18029,NA,NA,NA,NA,NA,FALSE,NA
18030,NA,NA,NA,NA,tropical,FALSE,tropical
18031,NA,NA,NA,NA,NA,FALSE,NA
18032,USA; China; India,USA,China; India,NA,NA,FALSE,USA; China; India
18033,NA,NA,NA,NA,NA,FALSE,NA
18035,USA,USA,NA,north america,NA,FALSE,USA; north america
18036,NA,NA,NA,NA,reservoir,FALSE,reservoir
18037,NA,NA,NA,NA,NA,TRUE,NA
18038,NA,NA,NA,NA,NA,FALSE,NA
18039,NA,NA,NA,NA,delta; tropical,FALSE,delta; tropical
18040,NA,NA,NA,NA,NA,FALSE,NA
18041,NA,NA,NA,NA,NA,FALSE,NA
18042,Thailand,NA,Thailand,NA,NA,TRUE,Thailand
18043,NA,NA,NA,NA,NA,FALSE,NA
18044,NA,NA,NA,NA,NA,FALSE,NA
18045,NA,NA,NA,NA,mangrove,TRUE,mangrove
18046,NA,NA,NA,NA,NA,FALSE,NA
18047,NA,NA,NA,NA,NA,FALSE,NA
18048,NA,NA,NA,NA,marine,FALSE,marine
18049,NA,NA,NA,NA,karst,FALSE,karst
18050,NA,NA,NA,NA,NA,FALSE,NA
18051,NA,NA,NA,NA,NA,FALSE,NA
18052,Chile,NA,Chile,NA,desert; patagonia,FALSE,Chile; desert; patagonia
18053,NA,NA,NA,NA,NA,FALSE,NA
18054,NA,NA,NA,NA,NA,FALSE,NA
18055,NA,NA,NA,NA,NA,FALSE,NA
18056,Madagascar,NA,Madagascar,NA,madagascar,FALSE,Madagascar; madagascar
18057,NA,NA,NA,NA,NA,FALSE,NA
18058,NA,NA,NA,NA,NA,TRUE,NA
18059,NA,NA,NA,NA,NA,FALSE,NA
18060,United States; U.S.,United States; U.S.,NA,NA,orchard,FALSE,United States; U.S.; orchard
18061,NA,NA,NA,NA,marine,FALSE,marine
18062,NA,NA,NA,NA,NA,FALSE,NA
18063,NA,NA,NA,NA,NA,FALSE,NA
18064,NA,NA,NA,NA,NA,FALSE,NA
18065,NA,NA,NA,NA,NA,FALSE,NA
18066,NA,NA,NA,NA,NA,FALSE,NA
18067,NA,NA,NA,NA,NA,FALSE,NA
18068,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,mediterranean; calcareous,FALSE,Spain; Italy; Greece; Turkey; France; mediterranean; calcareous
18069,NA,NA,NA,NA,NA,TRUE,NA
18070,NA,NA,NA,NA,desert; semi-arid,FALSE,desert; semi-arid
18071,NA,NA,NA,NA,NA,TRUE,NA
18072,NA,NA,NA,NA,NA,FALSE,NA
18073,NA,NA,NA,NA,NA,FALSE,NA
18074,NA,NA,NA,NA,NA,FALSE,NA
18075,Germany; South Africa,Germany,South Africa,africa,NA,FALSE,Germany; South Africa; africa
18076,NA,NA,NA,NA,NA,FALSE,NA
18077,NA,NA,NA,NA,NA,FALSE,NA
18078,Brazil,NA,Brazil,NA,NA,FALSE,Brazil
18079,NA,NA,NA,NA,NA,FALSE,NA
18080,NA,NA,NA,NA,reservoir,FALSE,reservoir
18081,NA,NA,NA,NA,NA,FALSE,NA
18082,NA,NA,NA,NA,reservoir,FALSE,reservoir
18083,NA,NA,NA,NA,NA,FALSE,NA
18084,US; Morocco,US,Morocco,africa,semi-arid; arid,FALSE,US; Morocco; africa; semi-arid; arid
18086,NA,NA,NA,NA,NA,FALSE,NA
18087,NA,NA,NA,NA,NA,FALSE,NA
18088,NA,NA,NA,NA,NA,FALSE,NA
18089,NA,NA,NA,NA,NA,FALSE,NA
18090,NA,NA,NA,NA,NA,FALSE,NA
18091,NA,NA,NA,NA,wetland,FALSE,wetland
18092,NA,NA,NA,NA,NA,FALSE,NA
18093,NA,NA,NA,NA,pasture,FALSE,pasture
18094,NA,NA,NA,NA,NA,TRUE,NA
18095,NA,NA,NA,NA,NA,FALSE,NA
18096,NA,NA,NA,NA,NA,TRUE,NA
18097,Egypt,NA,Egypt,NA,NA,FALSE,Egypt
18098,NA,NA,NA,NA,NA,FALSE,NA
18099,Indonesia,NA,Indonesia,NA,NA,FALSE,Indonesia
18100,NA,NA,NA,NA,NA,TRUE,NA
18101,NA,NA,NA,NA,NA,FALSE,NA
18102,Spain,Spain,NA,NA,river,FALSE,Spain; river
18104,NA,NA,NA,NA,NA,FALSE,NA
18105,NA,NA,NA,NA,NA,FALSE,NA
18106,Poland,Poland,NA,NA,NA,FALSE,Poland
18107,NA,NA,NA,NA,NA,FALSE,NA
18108,Peru; Venezuela; Ecuador; Dominican Republic,NA,Peru; Venezuela; Ecuador; Dominican Republic,north america,NA,FALSE,Peru; Venezuela; Ecuador; Dominican Republic; north america
18109,NA,NA,NA,NA,NA,FALSE,NA
18110,NA,NA,NA,NA,NA,FALSE,NA
18111,NA,NA,NA,NA,NA,FALSE,NA
18112,NA,NA,NA,NA,NA,FALSE,NA
18113,NA,NA,NA,NA,NA,FALSE,NA
18114,NA,NA,NA,NA,NA,FALSE,NA
18115,NA,NA,NA,NA,NA,FALSE,NA
18116,NA,NA,NA,NA,NA,FALSE,NA
18117,NA,NA,NA,NA,NA,FALSE,NA
18118,NA,NA,NA,NA,NA,FALSE,NA
18119,NA,NA,NA,NA,NA,FALSE,NA
18120,NA,NA,NA,NA,NA,TRUE,NA
18121,NA,NA,NA,NA,wetland; aquatic,FALSE,wetland; aquatic
18122,NA,NA,NA,NA,NA,FALSE,NA
18123,NA,NA,NA,NA,NA,FALSE,NA
18124,UK; Sweden,UK; Sweden,NA,NA,freshwater,FALSE,UK; Sweden; freshwater
18125,NA,NA,NA,NA,NA,FALSE,NA
18126,China,NA,China,NA,desert,FALSE,China; desert
18127,NA,NA,NA,NA,NA,FALSE,NA
18128,NA,NA,NA,NA,NA,FALSE,NA
18129,NA,NA,NA,NA,NA,FALSE,NA
18131,NA,NA,NA,NA,NA,TRUE,NA
18132,NA,NA,NA,NA,NA,FALSE,NA
18133,NA,NA,NA,NA,acidic,FALSE,acidic
18134,South Korea,South Korea,NA,NA,NA,FALSE,South Korea
18135,NA,NA,NA,NA,desert,FALSE,desert
18136,NA,NA,NA,NA,NA,TRUE,NA
18137,NA,NA,NA,NA,NA,TRUE,NA
18138,NA,NA,NA,NA,NA,FALSE,NA
18139,NA,NA,NA,NA,NA,FALSE,NA
18140,NA,NA,NA,NA,NA,FALSE,NA
18141,NA,NA,NA,NA,aquatic; marine,FALSE,aquatic; marine
18142,NA,NA,NA,NA,NA,FALSE,NA
18143,NA,NA,NA,NA,river,FALSE,river
18144,NA,NA,NA,NA,marine,FALSE,marine
18145,NA,NA,NA,NA,NA,FALSE,NA
18146,NA,NA,NA,NA,tropical; subtropical,FALSE,tropical; subtropical
18147,China,NA,China,NA,NA,FALSE,China
18148,China,NA,China,NA,NA,FALSE,China
18149,NA,NA,NA,NA,NA,FALSE,NA
18150,NA,NA,NA,NA,NA,FALSE,NA
18151,China,NA,China,NA,NA,FALSE,China
18152,NA,NA,NA,NA,NA,FALSE,NA
18153,Australia,Australia,NA,australia,NA,FALSE,Australia; australia
18154,China,NA,China,NA,NA,TRUE,China
18155,NA,NA,NA,NA,NA,TRUE,NA
18156,NA,NA,NA,NA,NA,FALSE,NA
18157,NA,NA,NA,NA,mangrove; biodiversity hotspot,FALSE,mangrove; biodiversity hotspot
18158,NA,NA,NA,NA,NA,FALSE,NA
18159,NA,NA,NA,NA,NA,FALSE,NA
18160,US,US,NA,NA,NA,FALSE,US
18161,NA,NA,NA,NA,NA,FALSE,NA
18162,NA,NA,NA,NA,NA,TRUE,NA
18163,NA,NA,NA,NA,NA,FALSE,NA
18165,NA,NA,NA,NA,NA,FALSE,NA
18166,NA,NA,NA,NA,NA,FALSE,NA
18167,NA,NA,NA,NA,reservoir,FALSE,reservoir
18168,NA,NA,NA,NA,marine,FALSE,marine
18169,NA,NA,NA,NA,NA,FALSE,NA
18170,NA,NA,NA,NA,mangrove; coastal,FALSE,mangrove; coastal
18171,NA,NA,NA,NA,NA,FALSE,NA
18172,NA,NA,NA,NA,NA,TRUE,NA
18173,NA,NA,NA,NA,NA,FALSE,NA
18174,NA,NA,NA,NA,NA,FALSE,NA
18175,NA,NA,NA,NA,pasture,FALSE,pasture
18176,NA,NA,NA,NA,NA,FALSE,NA
18177,NA,NA,NA,NA,NA,TRUE,NA
18178,NA,NA,NA,NA,NA,FALSE,NA
18179,NA,NA,NA,NA,NA,FALSE,NA
18180,NA,NA,NA,NA,NA,FALSE,NA
18181,NA,NA,NA,NA,NA,FALSE,NA
18182,NA,NA,NA,NA,NA,FALSE,NA
18183,Canada,Canada,NA,NA,reservoir,FALSE,Canada; reservoir
18184,China,NA,China,NA,coastal,TRUE,China; coastal
18185,NA,NA,NA,NA,NA,FALSE,NA
18186,NA,NA,NA,NA,NA,FALSE,NA
18187,NA,NA,NA,NA,wetland,FALSE,wetland
18188,NA,NA,NA,NA,NA,TRUE,NA
18189,NA,NA,NA,NA,NA,FALSE,NA
18190,NA,NA,NA,NA,NA,FALSE,NA
18191,China; Thailand; Vietnam,NA,China; Thailand; Vietnam,NA,tropical,FALSE,China; Thailand; Vietnam; tropical
18192,NA,NA,NA,NA,NA,FALSE,NA
18193,NA,NA,NA,NA,NA,FALSE,NA
18194,Spain,Spain,NA,NA,NA,FALSE,Spain
18195,NA,NA,NA,NA,NA,FALSE,NA
18196,NA,NA,NA,NA,NA,FALSE,NA
18197,NA,NA,NA,NA,NA,FALSE,NA
18198,NA,NA,NA,NA,NA,FALSE,NA
18199,NA,NA,NA,NA,NA,FALSE,NA
18200,NA,NA,NA,NA,NA,FALSE,NA
18201,NA,NA,NA,NA,NA,FALSE,NA
18202,NA,NA,NA,NA,NA,FALSE,NA
18203,China,NA,China,NA,NA,FALSE,China
18204,NA,NA,NA,NA,NA,FALSE,NA
18205,NA,NA,NA,NA,NA,FALSE,NA
18206,NA,NA,NA,NA,NA,FALSE,NA
18207,NA,NA,NA,NA,NA,FALSE,NA
18209,NA,NA,NA,NA,NA,FALSE,NA
18210,NA,NA,NA,NA,NA,FALSE,NA
18211,NA,NA,NA,NA,NA,FALSE,NA
18212,South Africa,NA,South Africa,africa,southern africa,FALSE,South Africa; africa; southern africa
18213,NA,NA,NA,NA,NA,FALSE,NA
18214,NA,NA,NA,NA,NA,FALSE,NA
18215,NA,NA,NA,NA,NA,FALSE,NA
18217,NA,NA,NA,NA,NA,FALSE,NA
18218,NA,NA,NA,NA,NA,FALSE,NA
18219,NA,NA,NA,NA,NA,FALSE,NA
18220,NA,NA,NA,NA,NA,TRUE,NA
18221,NA,NA,NA,NA,NA,FALSE,NA
18222,NA,NA,NA,NA,NA,FALSE,NA
18223,NA,NA,NA,NA,NA,FALSE,NA
18224,NA,NA,NA,NA,NA,FALSE,NA
18225,NA,NA,NA,NA,NA,FALSE,NA
18226,NA,NA,NA,NA,tropical,FALSE,tropical
18227,NA,NA,NA,NA,mangrove; marine,FALSE,mangrove; marine
18228,NA,NA,NA,NA,NA,FALSE,NA
18229,NA,NA,NA,NA,NA,FALSE,NA
18230,NA,NA,NA,NA,NA,FALSE,NA
18231,NA,NA,NA,NA,NA,FALSE,NA
18232,NA,NA,NA,NA,NA,FALSE,NA
18233,NA,NA,NA,NA,NA,FALSE,NA
18234,India,NA,India,NA,delta,FALSE,India; delta
18235,NA,NA,NA,NA,NA,FALSE,NA
18236,NA,NA,NA,NA,NA,FALSE,NA
18237,NA,NA,NA,NA,NA,TRUE,NA
18238,NA,NA,NA,NA,NA,FALSE,NA
18239,NA,NA,NA,NA,NA,FALSE,NA
18240,NA,NA,NA,NA,NA,FALSE,NA
18242,NA,NA,NA,NA,NA,FALSE,NA
18244,NA,NA,NA,NA,NA,FALSE,NA
18245,NA,NA,NA,NA,andes,FALSE,andes
18246,NA,NA,NA,NA,NA,FALSE,NA
18247,NA,NA,NA,NA,NA,FALSE,NA
18248,China,NA,China,NA,mangrove,TRUE,China; mangrove
18249,Bangladesh,NA,Bangladesh,NA,NA,FALSE,Bangladesh
18250,NA,NA,NA,NA,NA,TRUE,NA
18251,NA,NA,NA,NA,NA,FALSE,NA
18252,NA,NA,NA,NA,NA,FALSE,NA
18253,NA,NA,NA,NA,aquatic,FALSE,aquatic
18254,NA,NA,NA,NA,NA,FALSE,NA
18255,NA,NA,NA,NA,NA,FALSE,NA
18256,NA,NA,NA,NA,NA,FALSE,NA
18257,NA,NA,NA,NA,mangrove,FALSE,mangrove
18258,NA,NA,NA,NA,NA,FALSE,NA
18259,NA,NA,NA,NA,NA,FALSE,NA
18260,NA,NA,NA,NA,NA,FALSE,NA
18261,NA,NA,NA,NA,NA,FALSE,NA
18262,NA,NA,NA,NA,NA,TRUE,NA
18263,NA,NA,NA,NA,NA,FALSE,NA
18264,NA,NA,NA,NA,NA,FALSE,NA
18265,NA,NA,NA,NA,NA,FALSE,NA
18266,Thailand,NA,Thailand,NA,NA,FALSE,Thailand
18267,NA,NA,NA,NA,wetland; aquatic,FALSE,wetland; aquatic
18268,Spain; Mauritania; Morocco; Algeria,Spain,Mauritania; Morocco; Algeria,NA,world heritage site,FALSE,Spain; Mauritania; Morocco; Algeria; world heritage site
18269,NA,NA,NA,NA,NA,FALSE,NA
18270,NA,NA,NA,NA,NA,FALSE,NA
18271,NA,NA,NA,NA,karst; limestone,FALSE,karst; limestone
18272,China,NA,China,NA,arid,FALSE,China; arid
18273,NA,NA,NA,NA,NA,FALSE,NA
18274,NA,NA,NA,NA,NA,FALSE,NA
18275,Italy; Spain; Portugal; Greece; New Zealand; Malta,Italy; Spain; Portugal; Greece; New Zealand; Malta,NA,europe,NA,FALSE,Italy; Spain; Portugal; Greece; New Zealand; Malta; europe
18276,NA,NA,NA,NA,NA,FALSE,NA
18277,NA,NA,NA,NA,subarctic,FALSE,subarctic
18278,NA,NA,NA,NA,NA,FALSE,NA
18279,Mexico,NA,Mexico,NA,NA,FALSE,Mexico
18280,Brazil,NA,Brazil,NA,NA,FALSE,Brazil
18281,NA,NA,NA,NA,wetland,FALSE,wetland
18282,NA,NA,NA,NA,temperate,FALSE,temperate
18283,NA,NA,NA,NA,NA,FALSE,NA
18284,Brazil,NA,Brazil,NA,pantanal; wetland,TRUE,Brazil; pantanal; wetland
18285,NA,NA,NA,NA,NA,FALSE,NA
18286,Venezuela,NA,Venezuela,NA,NA,FALSE,Venezuela
18287,NA,NA,NA,NA,NA,TRUE,NA
18288,US,US,NA,NA,NA,TRUE,US
18289,NA,NA,NA,NA,NA,FALSE,NA
18290,NA,NA,NA,NA,marine; mangrove,FALSE,marine; mangrove
18291,NA,NA,NA,NA,NA,FALSE,NA
18292,NA,NA,NA,NA,NA,FALSE,NA
18293,Brazil; Argentina; Colombia; Venezuela; Ecuador,NA,Brazil; Argentina; Colombia; Venezuela; Ecuador,south america,amazon,FALSE,Brazil; Argentina; Colombia; Venezuela; Ecuador; south america; amazon
18294,NA,NA,NA,NA,NA,TRUE,NA
18295,NA,NA,NA,NA,NA,TRUE,NA
18296,NA,NA,NA,NA,NA,FALSE,NA
18297,NA,NA,NA,NA,NA,FALSE,NA
18298,NA,NA,NA,NA,NA,FALSE,NA
18299,NA,NA,NA,NA,NA,FALSE,NA
18300,NA,NA,NA,NA,NA,TRUE,NA
18301,NA,NA,NA,NA,NA,FALSE,NA
18302,UK,UK,NA,NA,NA,FALSE,UK
18304,NA,NA,NA,NA,NA,TRUE,NA
18305,NA,NA,NA,NA,NA,FALSE,NA
18306,NA,NA,NA,NA,NA,FALSE,NA
18307,NA,NA,NA,NA,NA,FALSE,NA
18308,NA,NA,NA,NA,NA,FALSE,NA
18309,NA,NA,NA,NA,NA,TRUE,NA
18310,NA,NA,NA,NA,NA,FALSE,NA
18311,NA,NA,NA,NA,NA,FALSE,NA
18312,NA,NA,NA,NA,NA,FALSE,NA
18313,NA,NA,NA,NA,pasture,FALSE,pasture
18314,NA,NA,NA,NA,NA,FALSE,NA
18315,NA,NA,NA,NA,NA,FALSE,NA
18316,NA,NA,NA,NA,NA,FALSE,NA
18317,NA,NA,NA,NA,NA,FALSE,NA
18318,NA,NA,NA,NA,NA,FALSE,NA
18320,NA,NA,NA,NA,NA,FALSE,NA
18321,NA,NA,NA,NA,NA,FALSE,NA
18323,NA,NA,NA,NA,reservoir,FALSE,reservoir
18324,NA,NA,NA,NA,marine,TRUE,marine
18325,NA,NA,NA,NA,NA,FALSE,NA
18326,South Africa,NA,South Africa,africa,NA,FALSE,South Africa; africa
18327,Spain,Spain,NA,NA,NA,FALSE,Spain
18328,NA,NA,NA,NA,NA,FALSE,NA
18329,NA,NA,NA,NA,NA,FALSE,NA
18330,NA,NA,NA,NA,NA,FALSE,NA
18331,NA,NA,NA,NA,NA,FALSE,NA
18332,NA,NA,NA,NA,NA,FALSE,NA
18333,NA,NA,NA,NA,NA,FALSE,NA
18334,NA,NA,NA,NA,NA,FALSE,NA
18335,NA,NA,NA,NA,mangrove,TRUE,mangrove
18337,NA,NA,NA,NA,NA,FALSE,NA
18338,NA,NA,NA,NA,NA,FALSE,NA
18339,NA,NA,NA,NA,NA,FALSE,NA
18340,NA,NA,NA,NA,NA,FALSE,NA
18341,NA,NA,NA,NA,NA,FALSE,NA
18342,NA,NA,NA,NA,NA,TRUE,NA
18343,NA,NA,NA,NA,NA,FALSE,NA
18344,NA,NA,NA,NA,swamp,FALSE,swamp
18345,NA,NA,NA,NA,NA,FALSE,NA
18346,NA,NA,NA,NA,NA,FALSE,NA
18347,NA,NA,NA,NA,NA,FALSE,NA
18348,NA,NA,NA,NA,NA,FALSE,NA
18350,NA,NA,NA,NA,NA,FALSE,NA
18351,Thailand,NA,Thailand,NA,NA,FALSE,Thailand
18352,NA,NA,NA,NA,NA,FALSE,NA
18353,NA,NA,NA,NA,NA,FALSE,NA
18354,NA,NA,NA,NA,NA,TRUE,NA
18355,NA,NA,NA,NA,NA,TRUE,NA
18356,NA,NA,NA,NA,NA,FALSE,NA
18357,China,NA,China,NA,NA,FALSE,China
